order_id,order_date,order_hour,order_weekday,is_weekend,is_holiday,is_sale_period,customer_city,customer_state,customer_zone,customer_tier,warehouse_id,warehouse_city,same_zone_delivery,product_category,product_weight_g,product_price_inr,discount_percent,final_price_inr,shipping_mode,payment_method,promised_days,actual_days,promised_date,actual_date,delay_days,is_delayed,delay_category,delivery_attempts,customer_rating,return_requested,weather_conditions,traffic_conditions
FK2023002752,2023-01-16,13,Monday,0,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Fashion,856,2794.58,50,1397.29,Express,UPI,3,3,2023-01-19,2023-01-19,0,0,On Time,1,5,0,Rain,Light
FK2023002753,2023-07-26,18,Wednesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Automotive,1551,16604.98,70,4981.49,Standard,Debit Card,6,11,2023-08-01,2023-08-06,5,1,Moderate Delay,2,2,1,Fog,Light
FK2023002754,2023-10-28,13,Saturday,1,0,0,Amritsar,Punjab,North,Tier3,WH004,Kolkata,0,Grocery,4849,241.61,50,120.81,Standard,UPI,6,6,2023-11-03,2023-11-03,0,0,On Time,1,5,0,Clear,Moderate
FK2023002755,2023-07-18,14,Tuesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH006,Bhopal,0,Books,125,769.57,0,769.57,Standard,Credit Card,5,8,2023-07-23,2023-07-26,3,1,Moderate Delay,2,1,0,Rain,Heavy
FK2023002756,2023-08-20,18,Sunday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH006,Bhopal,0,Electronics,2327,14932.75,70,4479.83,Standard,UPI,6,9,2023-08-26,2023-08-29,3,1,Moderate Delay,1,2,0,Storm,Moderate
FK2023002757,2023-11-29,22,Wednesday,0,0,0,Guwahati,Assam,East,Tier3,WH001,Delhi,0,Toys,1683,1551.8,40,931.08,Standard,Cash on Delivery,5,8,2023-12-04,2023-12-07,3,1,Moderate Delay,1,3,0,Rain,Light
FK2023002758,2023-03-10,18,Friday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH002,Mumbai,0,Automotive,4951,4784.18,10,4305.76,Standard,Credit Card,6,10,2023-03-16,2023-03-20,4,1,Moderate Delay,3,1,1,Fog,Moderate
FK2023002759,2023-09-11,9,Monday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Fashion,487,1666.67,60,666.67,Express,Credit Card,2,2,2023-09-13,2023-09-13,0,0,On Time,1,5,0,Rain,Light
FK2023002760,2023-01-17,18,Tuesday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH005,Hyderabad,0,Furniture,1273,8901.94,30,6231.36,Standard,Credit Card,6,6,2023-01-23,2023-01-23,0,0,On Time,1,4,0,Clear,Light
FK2023002761,2023-01-20,12,Friday,0,0,0,Delhi,Delhi,North,Tier1,WH005,Hyderabad,0,Home & Kitchen,4194,9500.99,20,7600.79,Same-Day,UPI,1,1,2023-01-21,2023-01-21,0,0,On Time,1,4,0,Clear,Moderate
FK2023002762,2023-07-14,15,Friday,0,0,0,Hyderabad,Telangana,South,Tier1,WH006,Bhopal,0,Beauty,185,1995.11,5,1895.35,Express,UPI,3,3,2023-07-17,2023-07-17,0,0,On Time,1,5,0,Clear,Heavy
FK2023002763,2023-09-29,18,Friday,0,0,0,Kolkata,West Bengal,East,Tier1,WH008,Pune,0,Sports,806,7282.3,20,5825.84,Express,UPI,3,3,2023-10-02,2023-10-02,0,0,On Time,1,5,0,Rain,Light
FK2023002764,2023-07-28,21,Friday,0,0,0,Delhi,Delhi,North,Tier1,WH005,Hyderabad,0,Toys,332,1612.58,10,1451.32,Standard,UPI,7,7,2023-08-04,2023-08-04,0,0,On Time,1,5,0,Clear,Moderate
FK2023002765,2023-02-17,18,Friday,0,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH002,Mumbai,0,Toys,1718,3212.35,5,3051.73,Standard,Credit Card,5,5,2023-02-22,2023-02-22,0,0,On Time,1,5,0,Clear,Light
FK2023002766,2023-05-16,12,Tuesday,0,0,0,Patna,Bihar,East,Tier3,WH002,Mumbai,0,Home & Kitchen,5652,9905.65,60,3962.26,Standard,Debit Card,5,13,2023-05-21,2023-05-29,8,1,Severe Delay,1,1,1,Clear,Heavy
FK2023002767,2023-10-26,12,Thursday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH001,Delhi,1,Sports,2389,6090.13,20,4872.1,Same-Day,Credit Card,1,1,2023-10-27,2023-10-27,0,0,On Time,1,5,0,Clear,Light
FK2023002768,2023-10-09,9,Monday,0,0,1,Bhopal,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Furniture,1440,41610.48,70,12483.14,Express,Net Banking,3,3,2023-10-12,2023-10-12,0,0,On Time,1,5,0,Clear,Moderate
FK2023002769,2023-06-02,21,Friday,0,0,0,Chandigarh,Punjab,North,Tier2,WH001,Delhi,1,Sports,855,4832.08,30,3382.46,Standard,Debit Card,3,2,2023-06-05,2023-06-04,-1,0,Early,1,4,0,Clear,Moderate
FK2023002770,2023-12-03,12,Sunday,1,0,0,Patna,Bihar,East,Tier3,WH001,Delhi,0,Home & Kitchen,1576,7798.16,5,7408.25,Standard,UPI,5,5,2023-12-08,2023-12-08,0,0,On Time,1,3,0,Rain,Heavy
FK2023002771,2023-10-29,16,Sunday,1,0,0,Delhi,Delhi,North,Tier1,WH008,Pune,0,Electronics,1156,66536.53,40,39921.92,Express,Credit Card,3,3,2023-11-01,2023-11-01,0,0,On Time,1,5,0,Clear,Moderate
FK2023002772,2023-07-04,12,Tuesday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH002,Mumbai,1,Sports,1162,3486.58,10,3137.92,Standard,Debit Card,3,3,2023-07-07,2023-07-07,0,0,On Time,1,5,0,Clear,Heavy
FK2023002773,2023-02-11,8,Saturday,1,0,0,Bhubaneswar,Odisha,East,Tier2,WH003,Bengaluru,0,Automotive,1828,6763.43,5,6425.26,Standard,Net Banking,7,7,2023-02-18,2023-02-18,0,0,On Time,1,5,0,Fog,Light
FK2023002774,2023-01-09,16,Monday,0,0,0,Pune,Maharashtra,West,Tier1,WH003,Bengaluru,0,Home & Kitchen,4908,2378.13,70,713.44,Express,Debit Card,3,3,2023-01-12,2023-01-12,0,0,On Time,1,5,0,Clear,Light
FK2023002775,2023-09-18,17,Monday,0,0,0,Kochi,Kerala,South,Tier2,WH001,Delhi,0,Furniture,17655,42360.56,20,33888.45,Express,UPI,3,8,2023-09-21,2023-09-26,5,1,Moderate Delay,1,2,0,Fog,Light
FK2023002776,2023-10-23,16,Monday,0,0,0,Kochi,Kerala,South,Tier2,WH004,Kolkata,0,Electronics,2196,54932.66,30,38452.86,Standard,UPI,5,8,2023-10-28,2023-10-31,3,1,Moderate Delay,1,2,0,Fog,Heavy
FK2023002777,2023-11-10,11,Friday,0,0,0,Pune,Maharashtra,West,Tier1,WH005,Hyderabad,0,Toys,1104,3332.96,10,2999.66,Same-Day,Cash on Delivery,1,1,2023-11-11,2023-11-11,0,0,On Time,1,3,0,Clear,Heavy
FK2023002778,2023-07-27,19,Thursday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Sports,1275,3961.89,15,3367.61,Standard,UPI,7,7,2023-08-03,2023-08-03,0,0,On Time,1,5,0,Clear,Light
FK2023002779,2023-03-05,19,Sunday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Electronics,3804,62173.4,5,59064.73,Express,Credit Card,2,3,2023-03-07,2023-03-08,1,1,Slight Delay,1,4,1,Clear,Heavy
FK2023002780,2023-07-27,17,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Home & Kitchen,4602,7528.19,60,3011.28,Standard,Credit Card,5,6,2023-08-01,2023-08-02,1,1,Slight Delay,2,4,0,Fog,Heavy
FK2023002781,2023-11-25,15,Saturday,1,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH004,Kolkata,0,Home & Kitchen,4606,4952.11,0,4952.11,Standard,Cash on Delivery,5,5,2023-11-30,2023-11-30,0,0,On Time,1,5,0,Clear,Light
FK2023002782,2023-05-08,7,Monday,0,0,0,Amritsar,Punjab,North,Tier3,WH002,Mumbai,0,Beauty,450,680.52,10,612.47,Standard,UPI,5,5,2023-05-13,2023-05-13,0,0,On Time,1,5,0,Fog,Moderate
FK2023002783,2023-05-22,15,Monday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH001,Delhi,1,Books,533,785.64,5,746.36,Standard,EMI,3,3,2023-05-25,2023-05-25,0,0,On Time,1,5,1,Storm,Moderate
FK2023002784,2023-07-31,8,Monday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH004,Kolkata,0,Grocery,534,613.31,10,551.98,Express,Cash on Delivery,3,4,2023-08-03,2023-08-04,1,1,Slight Delay,1,4,0,Clear,Moderate
FK2023002785,2023-03-17,23,Friday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH006,Bhopal,0,Beauty,235,136.67,30,95.67,Standard,Debit Card,7,8,2023-03-24,2023-03-25,1,1,Slight Delay,2,4,0,Storm,Moderate
FK2023002786,2023-09-23,19,Saturday,1,0,0,Guwahati,Assam,East,Tier3,WH004,Kolkata,1,Home & Kitchen,1291,13923.26,15,11834.77,Standard,UPI,4,6,2023-09-27,2023-09-29,2,1,Slight Delay,2,4,0,Storm,Moderate
FK2023002787,2023-06-30,12,Friday,0,0,0,Mysuru,Karnataka,South,Tier3,WH004,Kolkata,0,Grocery,334,975.36,40,585.22,Express,UPI,3,3,2023-07-03,2023-07-03,0,0,On Time,1,5,0,Storm,Light
FK2023002788,2023-05-21,10,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH005,Hyderabad,0,Electronics,877,61199.06,30,42839.34,Standard,UPI,6,6,2023-05-27,2023-05-27,0,0,On Time,1,5,0,Clear,Moderate
FK2023002789,2023-03-23,12,Thursday,0,0,0,Delhi,Delhi,North,Tier1,WH008,Pune,0,Furniture,9122,36882.06,20,29505.65,Standard,Credit Card,5,8,2023-03-28,2023-03-31,3,1,Moderate Delay,2,1,0,Rain,Moderate
FK2023002790,2023-07-31,14,Monday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH003,Bengaluru,0,Sports,2384,5404.28,20,4323.42,Standard,EMI,5,7,2023-08-05,2023-08-07,2,1,Slight Delay,1,4,1,Clear,Heavy
FK2023002791,2023-08-07,9,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH002,Mumbai,0,Automotive,1972,13825.24,40,8295.14,Express,Net Banking,3,2,2023-08-10,2023-08-09,-1,0,Early,1,4,0,Rain,Heavy
FK2023002792,2023-06-28,13,Wednesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH004,Kolkata,1,Grocery,919,466.63,15,396.64,Standard,Credit Card,4,10,2023-07-02,2023-07-08,6,1,Severe Delay,2,2,0,Fog,Heavy
FK2023002793,2023-09-02,17,Saturday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH003,Bengaluru,0,Grocery,2585,52.07,15,44.26,Express,Credit Card,3,3,2023-09-05,2023-09-05,0,0,On Time,1,5,0,Clear,Light
FK2023002794,2023-08-13,15,Sunday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH004,Kolkata,0,Grocery,4285,367.3,30,257.11,Standard,UPI,5,7,2023-08-18,2023-08-20,2,1,Slight Delay,1,4,0,Clear,Moderate
FK2023002795,2023-10-10,13,Tuesday,0,0,1,Ujjain,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Fashion,938,1058.86,20,847.09,Standard,Cash on Delivery,7,9,2023-10-17,2023-10-19,2,1,Slight Delay,2,4,0,Rain,Moderate
FK2023002796,2023-07-09,15,Sunday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH002,Mumbai,0,Sports,2627,4325.23,70,1297.57,Standard,Net Banking,7,9,2023-07-16,2023-07-18,2,1,Slight Delay,2,3,0,Clear,Heavy
FK2023002797,2023-06-08,11,Thursday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH002,Mumbai,1,Automotive,483,14996.75,5,14246.91,Standard,UPI,3,2,2023-06-11,2023-06-10,-1,0,Early,1,4,0,Clear,Moderate
FK2023002798,2023-05-25,12,Thursday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH003,Bengaluru,0,Grocery,4705,310.5,50,155.25,Standard,UPI,5,5,2023-05-30,2023-05-30,0,0,On Time,1,5,0,Rain,Moderate
FK2023002799,2023-03-18,19,Saturday,1,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH007,Chandigarh,1,Automotive,4068,16611.17,25,12458.38,Standard,Credit Card,3,3,2023-03-21,2023-03-21,0,0,On Time,1,5,0,Storm,Light
FK2023002800,2023-09-04,17,Monday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH002,Mumbai,0,Sports,2943,1651.16,30,1155.81,Same-Day,Credit Card,1,1,2023-09-05,2023-09-05,0,0,On Time,1,5,0,Clear,Moderate
FK2023002801,2023-05-09,2,Tuesday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH004,Kolkata,1,Beauty,273,653.07,70,195.92,Express,UPI,2,2,2023-05-11,2023-05-11,0,0,On Time,1,5,0,Rain,Heavy
FK2023002802,2023-11-05,11,Sunday,1,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Fashion,430,723.63,30,506.54,Express,UPI,2,2,2023-11-07,2023-11-07,0,0,On Time,1,5,0,Fog,Heavy
FK2023002803,2023-08-30,10,Wednesday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH004,Kolkata,0,Toys,887,911.38,0,911.38,Standard,Debit Card,6,11,2023-09-05,2023-09-10,5,1,Moderate Delay,2,1,1,Rain,Heavy
FK2023002804,2023-07-02,8,Sunday,1,0,0,Pune,Maharashtra,West,Tier1,WH006,Bhopal,0,Grocery,2462,685.04,15,582.28,Express,UPI,3,3,2023-07-05,2023-07-05,0,0,On Time,1,5,0,Storm,Light
FK2023002805,2023-08-09,9,Wednesday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH002,Mumbai,0,Fashion,886,1297.01,60,518.8,Standard,Debit Card,5,5,2023-08-14,2023-08-14,0,0,On Time,1,5,0,Clear,Heavy
FK2023002806,2023-04-29,15,Saturday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH004,Kolkata,0,Grocery,1604,704.49,30,493.14,Standard,UPI,7,7,2023-05-06,2023-05-06,0,0,On Time,1,5,0,Storm,Moderate
FK2023002807,2023-02-07,7,Tuesday,0,0,0,Amritsar,Punjab,North,Tier3,WH008,Pune,0,Home & Kitchen,2655,10298.68,15,8753.88,Standard,UPI,7,8,2023-02-14,2023-02-15,1,1,Slight Delay,1,3,0,Clear,Heavy
FK2023002808,2023-04-20,15,Thursday,0,0,0,Hyderabad,Telangana,South,Tier1,WH002,Mumbai,0,Electronics,3795,10780.36,20,8624.29,Express,UPI,3,3,2023-04-23,2023-04-23,0,0,On Time,1,5,0,Clear,Moderate
FK2023002809,2023-01-06,14,Friday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Sports,1308,4095.17,70,1228.55,Standard,Credit Card,7,7,2023-01-13,2023-01-13,0,0,On Time,1,4,0,Clear,Light
FK2023002810,2023-08-19,16,Saturday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH006,Bhopal,0,Books,321,131.95,60,52.78,Express,Credit Card,3,4,2023-08-22,2023-08-23,1,1,Slight Delay,2,5,1,Clear,Moderate
FK2023002811,2023-03-02,17,Thursday,0,0,0,Lucknow,Uttar Pradesh,North,Tier2,WH004,Kolkata,0,Electronics,1263,56708.64,40,34025.18,Express,UPI,3,4,2023-03-05,2023-03-06,1,1,Slight Delay,1,4,0,Clear,Moderate
FK2023002812,2023-12-19,14,Tuesday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH003,Bengaluru,0,Electronics,3981,40605.61,40,24363.37,Standard,UPI,5,9,2023-12-24,2023-12-28,4,1,Moderate Delay,2,3,0,Fog,Heavy
FK2023002813,2023-07-30,16,Sunday,1,0,0,Kolkata,West Bengal,East,Tier1,WH002,Mumbai,0,Furniture,6072,14820.31,60,5928.12,Same-Day,UPI,1,1,2023-07-31,2023-07-31,0,0,On Time,1,5,0,Rain,Light
FK2023002814,2023-04-28,15,Friday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Beauty,79,1281.33,25,961.0,Express,EMI,3,3,2023-05-01,2023-05-01,0,0,On Time,1,3,0,Clear,Light
FK2023002815,2023-07-02,9,Sunday,1,0,0,Nagpur,Maharashtra,West,Tier2,WH003,Bengaluru,0,Electronics,2017,22386.63,5,21267.3,Standard,Credit Card,7,8,2023-07-09,2023-07-10,1,1,Slight Delay,2,5,0,Rain,Moderate
FK2023002816,2023-10-20,14,Friday,0,0,0,Amritsar,Punjab,North,Tier3,WH005,Hyderabad,0,Books,554,495.24,10,445.72,Standard,Debit Card,5,7,2023-10-25,2023-10-27,2,1,Slight Delay,1,4,0,Clear,Heavy
FK2023002817,2023-04-30,18,Sunday,1,0,0,Amritsar,Punjab,North,Tier3,WH003,Bengaluru,0,Books,179,793.4,15,674.39,Standard,Credit Card,5,10,2023-05-05,2023-05-10,5,1,Moderate Delay,2,3,0,Fog,Light
FK2023002818,2023-03-09,12,Thursday,0,0,0,Guwahati,Assam,East,Tier3,WH001,Delhi,0,Grocery,1573,720.36,15,612.31,Standard,UPI,7,7,2023-03-16,2023-03-16,0,0,On Time,1,4,0,Clear,Moderate
FK2023002819,2023-03-10,8,Friday,0,0,0,Delhi,Delhi,North,Tier1,WH004,Kolkata,0,Toys,242,899.11,70,269.73,Standard,UPI,6,6,2023-03-16,2023-03-16,0,0,On Time,1,5,0,Clear,Heavy
FK2023002820,2023-12-18,10,Monday,0,0,0,Pune,Maharashtra,West,Tier1,WH002,Mumbai,1,Home & Kitchen,5091,8910.71,40,5346.43,Same-Day,UPI,1,1,2023-12-19,2023-12-19,0,0,On Time,1,4,0,Clear,Light
FK2023002821,2023-07-13,7,Thursday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH006,Bhopal,0,Electronics,4808,10574.15,50,5287.07,Standard,UPI,5,9,2023-07-18,2023-07-22,4,1,Moderate Delay,3,2,0,Fog,Heavy
FK2023002822,2023-12-17,7,Sunday,1,0,0,Mumbai,Maharashtra,West,Tier1,WH002,Mumbai,1,Home & Kitchen,3276,4747.66,15,4035.51,Standard,Debit Card,3,3,2023-12-20,2023-12-20,0,0,On Time,1,5,0,Clear,Light
FK2023002823,2023-03-20,21,Monday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH007,Chandigarh,0,Books,486,446.77,10,402.09,Standard,Debit Card,6,6,2023-03-26,2023-03-26,0,0,On Time,1,4,0,Rain,Moderate
FK2023002824,2023-09-24,19,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Grocery,675,482.87,10,434.58,Standard,UPI,3,2,2023-09-27,2023-09-26,-1,0,Early,1,5,0,Clear,Moderate
FK2023002825,2023-08-18,22,Friday,0,0,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Sports,1688,4363.23,25,3272.42,Standard,EMI,4,3,2023-08-22,2023-08-21,-1,0,Early,1,4,0,Clear,Light
FK2023002826,2023-11-07,18,Tuesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH001,Delhi,0,Books,492,500.52,30,350.36,Standard,Cash on Delivery,6,9,2023-11-13,2023-11-16,3,1,Moderate Delay,3,1,0,Clear,Heavy
FK2023002827,2023-07-12,15,Wednesday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Automotive,5282,1485.08,5,1410.83,Standard,UPI,7,15,2023-07-19,2023-07-27,8,1,Severe Delay,1,3,1,Fog,Moderate
FK2023002828,2023-03-06,21,Monday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH002,Mumbai,0,Furniture,13437,7434.49,40,4460.69,Express,UPI,3,3,2023-03-09,2023-03-09,0,0,On Time,1,5,0,Clear,Light
FK2023002829,2023-07-22,11,Saturday,1,0,1,Ujjain,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Electronics,4636,75200.37,50,37600.18,Standard,UPI,5,6,2023-07-27,2023-07-28,1,1,Slight Delay,1,4,0,Fog,Light
FK2023002830,2023-10-03,9,Tuesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Electronics,4445,55038.13,50,27519.06,Express,Debit Card,3,3,2023-10-06,2023-10-06,0,0,On Time,1,3,0,Clear,Moderate
FK2023002831,2023-11-07,9,Tuesday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH004,Kolkata,0,Furniture,13036,34355.26,50,17177.63,Standard,UPI,5,7,2023-11-12,2023-11-14,2,1,Slight Delay,1,4,0,Clear,Heavy
FK2023002832,2023-06-23,17,Friday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Sports,892,5901.4,20,4721.12,Standard,UPI,6,5,2023-06-29,2023-06-28,-1,0,Early,1,4,0,Rain,Light
FK2023002833,2023-10-09,20,Monday,0,0,1,Chennai,Tamil Nadu,South,Tier1,WH001,Delhi,0,Beauty,321,914.77,40,548.86,Same-Day,Debit Card,1,1,2023-10-10,2023-10-10,0,0,On Time,1,5,0,Clear,Light
FK2023002834,2023-04-16,12,Sunday,1,0,0,Chennai,Tamil Nadu,South,Tier1,WH002,Mumbai,0,Furniture,10796,10116.51,10,9104.86,Same-Day,UPI,1,1,2023-04-17,2023-04-17,0,0,On Time,1,5,0,Clear,Moderate
FK2023002835,2023-11-16,19,Thursday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH007,Chandigarh,0,Furniture,19818,32294.88,5,30680.14,Express,UPI,3,3,2023-11-19,2023-11-19,0,0,On Time,1,5,0,Clear,Moderate
FK2023002836,2023-06-14,11,Wednesday,0,0,0,Pune,Maharashtra,West,Tier1,WH005,Hyderabad,0,Toys,1726,3105.13,0,3105.13,Express,Debit Card,3,3,2023-06-17,2023-06-17,0,0,On Time,1,5,0,Fog,Light
FK2023002837,2023-01-17,15,Tuesday,0,0,0,Delhi,Delhi,North,Tier1,WH001,Delhi,1,Electronics,4703,65442.82,5,62170.68,Express,UPI,2,2,2023-01-19,2023-01-19,0,0,On Time,1,5,0,Storm,Light
FK2023002838,2023-06-15,11,Thursday,0,0,0,Mysuru,Karnataka,South,Tier3,WH002,Mumbai,0,Fashion,732,2624.39,15,2230.73,Standard,Credit Card,6,7,2023-06-21,2023-06-22,1,1,Slight Delay,1,3,0,Rain,Moderate
FK2023002839,2023-02-20,9,Monday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH006,Bhopal,0,Electronics,4123,19595.26,70,5878.58,Express,UPI,3,3,2023-02-23,2023-02-23,0,0,On Time,1,5,0,Rain,Moderate
FK2023002840,2023-11-06,19,Monday,0,0,0,Amritsar,Punjab,North,Tier3,WH003,Bengaluru,0,Toys,335,3488.94,25,2616.7,Standard,Net Banking,6,5,2023-11-12,2023-11-11,-1,0,Early,1,5,0,Clear,Moderate
FK2023002841,2023-12-11,9,Monday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH005,Hyderabad,0,Sports,474,3386.68,20,2709.34,Same-Day,Debit Card,1,1,2023-12-12,2023-12-12,0,0,On Time,1,5,0,Clear,Heavy
FK2023002842,2023-03-23,7,Thursday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH003,Bengaluru,0,Automotive,3109,19858.65,70,5957.6,Standard,Debit Card,7,12,2023-03-30,2023-04-04,5,1,Moderate Delay,2,2,0,Rain,Heavy
FK2023002843,2023-10-04,22,Wednesday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH008,Pune,1,Furniture,2603,41300.68,5,39235.65,Standard,Cash on Delivery,3,4,2023-10-07,2023-10-08,1,1,Slight Delay,1,4,0,Fog,Moderate
FK2023002844,2023-03-31,10,Friday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH001,Delhi,0,Toys,528,1971.69,30,1380.18,Standard,Cash on Delivery,6,9,2023-04-06,2023-04-09,3,1,Moderate Delay,2,3,0,Clear,Light
FK2023002845,2023-01-21,14,Saturday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH008,Pune,0,Electronics,3230,56837.77,0,56837.77,Standard,UPI,7,9,2023-01-28,2023-01-30,2,1,Slight Delay,1,3,0,Storm,Heavy
FK2023002846,2023-01-26,8,Thursday,0,1,0,Amritsar,Punjab,North,Tier3,WH005,Hyderabad,0,Books,500,502.94,30,352.06,Standard,Credit Card,6,11,2023-02-01,2023-02-06,5,1,Moderate Delay,3,3,0,Fog,Heavy
FK2023002847,2023-11-22,16,Wednesday,0,0,0,Kolkata,West Bengal,East,Tier1,WH006,Bhopal,0,Furniture,10979,48400.53,20,38720.42,Standard,UPI,7,7,2023-11-29,2023-11-29,0,0,On Time,1,5,0,Rain,Moderate
FK2023002848,2023-03-18,19,Saturday,1,0,0,Surat,Gujarat,West,Tier2,WH002,Mumbai,1,Books,274,319.22,30,223.45,Standard,UPI,3,3,2023-03-21,2023-03-21,0,0,On Time,1,5,0,Clear,Light
FK2023002849,2023-05-18,7,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH006,Bhopal,1,Toys,1081,609.79,70,182.94,Express,Net Banking,2,1,2023-05-20,2023-05-19,-1,0,Early,1,5,0,Clear,Light
FK2023002850,2023-01-26,19,Thursday,0,1,0,Patna,Bihar,East,Tier3,WH003,Bengaluru,0,Automotive,1920,5643.05,30,3950.13,Standard,EMI,7,11,2023-02-02,2023-02-06,4,1,Moderate Delay,3,2,0,Rain,Moderate
FK2023002851,2023-01-22,11,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Grocery,1847,238.88,0,238.88,Standard,Cash on Delivery,6,7,2023-01-28,2023-01-29,1,1,Slight Delay,2,4,0,Clear,Moderate
FK2023002852,2023-04-17,8,Monday,0,0,0,Kochi,Kerala,South,Tier2,WH008,Pune,0,Automotive,4596,18233.85,25,13675.39,Standard,Debit Card,5,5,2023-04-22,2023-04-22,0,0,On Time,1,5,0,Clear,Heavy
FK2023002853,2023-11-16,15,Thursday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Fashion,857,1691.96,0,1691.96,Express,Debit Card,3,3,2023-11-19,2023-11-19,0,0,On Time,1,5,0,Clear,Moderate
FK2023002854,2023-05-18,20,Thursday,0,0,0,Delhi,Delhi,North,Tier1,WH007,Chandigarh,1,Sports,1627,5452.76,50,2726.38,Same-Day,UPI,1,1,2023-05-19,2023-05-19,0,0,On Time,1,5,0,Fog,Moderate
FK2023002855,2023-03-05,20,Sunday,1,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Sports,409,1529.77,70,458.93,Standard,Credit Card,7,10,2023-03-12,2023-03-15,3,1,Moderate Delay,1,3,0,Clear,Heavy
FK2023002856,2023-05-13,18,Saturday,1,0,0,Coimbatore,Tamil Nadu,South,Tier3,WH008,Pune,0,Grocery,276,95.26,15,80.97,Standard,EMI,7,8,2023-05-20,2023-05-21,1,1,Slight Delay,2,4,0,Rain,Heavy
FK2023002857,2023-04-10,13,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Furniture,13674,25688.77,70,7706.63,Express,Cash on Delivery,3,3,2023-04-13,2023-04-13,0,0,On Time,1,5,0,Clear,Moderate
FK2023002858,2023-02-02,9,Thursday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH004,Kolkata,0,Home & Kitchen,6597,3599.42,70,1079.83,Same-Day,UPI,1,1,2023-02-03,2023-02-03,0,0,On Time,1,5,0,Clear,Moderate
